V1,perm_ent4,mse,mape,sym_test
H1,0.5102224189844915,684.690201436198,0.028253492193676077,True
H2,0.5043482684721607,75797.95858190104,0.09234887172889887,True
H3,0.565525175777157,26970.966024253255,0.07697038244240074,True
H4,0.4549691358661446,233913.67218720703,0.07641828806496105,True
H5,0.4758515642956445,39110.91533320313,0.04988496434210077,False
H6,0.4706617564013611,39914.75445921225,0.024182132974684356,False
H7,0.46919175179796907,897148.3978678392,0.018601284994149397,False
H8,0.45720572991676,1848969.0392968748,0.027980339989577063,True
H9,0.44768455614563757,4957868.906708986,0.04962147556244132,True
H10,0.6601986018968528,258.4715240947264,0.02511176354674081,True
H11,0.5066423205216725,1966655.6791471362,0.03335906058736269,False
H12,0.46767536503408724,362305.1396078451,0.05244042520916652,True
H13,0.5064290005963291,2565.971364118164,0.06551582172524022,True
H14,0.555392882928827,148.09648842187497,0.04472603771341072,False
H15,0.4653169063314261,635942.2877864585,0.03363813285368657,True
H16,0.5060144154790902,4785.3797894381505,0.033622062481351134,True
H17,0.4345275720444706,2284460.0541569027,0.017597990220928537,True
H18,0.45479036586646354,2037461.2329915352,0.03634563481265157,False
H19,0.47059967680130776,5282.3359682291675,0.027804270407370938,False
H20,0.4661888591285413,154541.0860158855,0.05556667086800471,False
H21,0.48019698884330264,692307.0665820312,0.03172078437881451,False
H22,0.5117293864732166,1569.492663016602,0.04391672421745866,True
H23,0.535193113608742,115.620571117513,0.03303549406714661,True
H24,0.48428452138871175,502.98418419726585,0.030142163083017707,True
H25,0.4906115783587454,52648.80145084636,0.05785258665999505,True
H26,0.5327400464968245,4886111.1648893235,0.10863585262189705,False
H27,0.47748723202590326,7872.90289309896,0.032690814092717145,True
H28,0.5015331788453596,42371.79753909504,0.0432689372024565,False
H29,0.48937846178487926,140763.46941855468,0.06885547239253746,True
H30,0.4560821844363371,10836913.567418618,0.026805216818598928,True
H31,0.4418292758379606,50978625.15685872,0.06052632790068835,True
H32,0.43827308480221583,43391768.22359375,0.05987624845481938,True
H33,0.5232518771280489,480507.6409775391,0.11971606287447785,True
H34,0.4620404613294081,6434104.90569336,0.04525198841503305,True
H35,0.5402085884440302,5104.2274709309895,0.038651175801729186,True
H36,0.4612150376281116,1430001.7488444017,0.04344329117492881,True
H37,0.5612318423536632,133971.04911666666,0.12435273295113321,False
H38,0.4730427962091236,238136.81294723306,0.12863581330585347,False
H39,0.4565924803420618,10234685.582460938,0.026184484027019634,True
H40,0.5574892187496141,5517.460052734375,0.026498378957209107,True
H41,0.5725010997773379,82668.96035061848,0.06045396938240478,False
H42,0.5054530998512686,14094.433972981773,0.02631952876059583,False
H43,0.46980212496852947,3485.7830633789004,0.012432678301962936,True
H44,0.6458863600092708,5133.555435480468,0.053035006814523,True
H45,0.5354325901078685,1247620.0201399736,0.023488826286648876,True
H46,0.48665133577969527,175.73239295410156,0.05293227044192955,True
H47,0.5355661422376389,1211215.043642578,0.023608009056164406,True
H48,0.4596818553718647,264156.26259352214,0.08336326083543583,True
H49,0.4473973319816713,1340674.9659602868,0.05488915765001009,True
H50,0.4426582702089974,4768229.2996549485,0.04870043052889609,True
H51,0.5094767358560681,396.8566277454424,0.03654665803962915,True
H52,0.5016110653221802,17769.42786289062,0.0460601773007023,False
H53,0.5550455474497378,35996.902772460926,0.07331232902816624,True
H54,0.4567637299133323,272.4688574899089,0.03060229827362328,False
H55,0.6607098050554865,1687.1261093974606,0.052333330328095784,False
H56,0.4589426127704718,4511230.298756509,0.0819089090077005,True
H57,0.4263906663010944,238970516.99414062,0.01983289517399991,False
H58,0.6712775264812779,108802.6386622396,0.08993126544670961,True
H59,0.7312654548056425,3188.3386450862617,0.037440056849991986,True
H60,0.8222643246993951,1286.5108411347646,0.03277272277378957,False
H61,0.5641845905341898,83437.34320338542,0.09123151596476457,True
H62,0.8067015104818132,17385.619256504233,0.24151363196319478,False
H63,0.7508132593618468,107285.2483842774,0.03828269333309143,True
H64,0.5927300626347705,23263.177060156246,0.06809018411751627,False
H65,0.6541391319543214,311727.51409137365,0.040399881245658166,False
H66,0.48854833050744406,9524955.857753908,0.07235070609727462,True
H67,0.4576047970579661,1828260.6101985679,0.029825878224865116,True
H68,0.4593732957110474,5594428.8255566405,0.05302346074100502,True
H69,0.807215013129051,11804.1188548737,0.1063678631737726,True
H70,0.5144606001296433,8906387.7087793,0.08605440579682304,True
H71,0.5721200332507892,241851.43297887375,0.04380136239343178,True
H72,0.7371681907974835,6369.252055952148,0.21291483951282753,False
H73,0.9147831612215281,15354.613941572592,0.2030956391952257,False
H74,0.8833497796085159,3471.6115727766924,0.0920075501681537,True
H75,0.4670466977894246,1239819.7871255535,0.06043053038475119,True
H76,0.7900576764765552,12122.033621604818,0.14790253177433696,False
H77,0.7307245015644614,9427.857711272138,0.16096105738189284,False
H78,0.43889463601827416,2157952.2620931007,0.017187123877281756,True
H79,0.4647063460396849,1386198.774527996,0.03383318226200891,False
H80,0.4806940122187593,3743.5454285156243,0.02407415270522213,False
