V1,perm_ent4,mse,mape,sym_test
Q1,0.8188598805601613,22333.057123085277,0.017637700145492693,True
Q2,0.7792045547446104,26541.81349736498,0.018684178691833125,True
Q3,0.6989038536747753,21605.38512475566,0.018986716770884655,True
Q4,0.7381443453255795,24268.61233288175,0.01817147001030971,True
Q5,0.6125466623797754,29896.821846277504,0.1167824361451181,True
Q6,0.8088897445020672,31084.78327437497,0.0159704656012434,True
Q7,0.9465378324468933,2882.7481737499966,0.014037934718620658,True
Q8,0.8818341639347493,7812.391634999996,0.02951956033128307,True
Q9,0.8403633976016468,497.066213250004,0.007317091749164912,False
Q10,0.8193598067015716,152.71921537499912,0.0029634246378627584,False
Q11,0.9293132428001941,57.18844037500082,0.005954993377617396,True
Q12,0.710610670196633,10918.979780124999,0.02146091434948849,True
Q13,0.5873778396773287,1417.391118124999,0.019759292351261087,False
Q14,0.8332553732796955,181731.01518750013,0.02399072884014464,False
Q15,0.9164215496387116,20409.81026237501,0.08580716925064262,True
Q16,0.8220697790198827,39036.09018975001,0.07772012212548925,False
Q17,0.8469584368744535,2656.3414218750077,0.017653988708716463,False
Q18,0.9418514390869192,111972.49572162512,0.05517125785714974,True
Q19,0.9141233127950154,44000.08771762498,0.02708166887430081,True
Q20,0.8736833326867919,22427.51923887504,0.020518137210720027,True
Q21,0.9070387188909668,59782.264906124954,0.02002781974861363,True
Q22,0.8603751357862082,38002.814451750055,0.03232786059038852,False
Q23,0.7123691978930577,25623.32937374997,0.02341665550500196,True
Q24,0.9418514390869192,1886.3537403750013,0.01640676446230484,True
Q25,0.9489990398553113,964.9800718749998,0.01906089913555461,True
Q26,0.8009266479729884,404118.2724491252,0.0611158173207367,True
Q27,0.9010955618770485,58002.94893062484,0.024411620289945406,True
Q28,0.8946252504587775,24724.85818249999,0.027218942051991508,True
Q29,0.9271510637129824,3990.277575374994,0.027922613786128942,True
Q30,0.9267621157191949,1599.4375880000048,0.010371565766114988,True
Q31,0.8842223204510269,2732.445652124995,0.015137019725576637,True
Q32,0.8936950708713529,19472.408139625,0.0230439487822098,True
Q33,0.6283028692674882,29998.815575124954,0.015768341535286216,False
Q34,0.8158006808765202,22145.388111999997,0.017020684226569403,True
Q35,0.7831225840224663,40977.097475000024,0.015423503866398475,False
Q36,0.8052971442313154,15371.547143124915,0.009381719621146851,False
Q37,0.876206904022478,86710.79142200007,0.052035502828060125,True
Q38,0.9359712889373445,78044.12628287505,0.03516426523101636,True
Q39,0.9389113640121318,108798.61684512506,0.03889118659106861,True
Q40,0.7366661720325669,6501.301725374979,0.014669977348280464,False
Q41,0.6688321261112169,1094.4709606250012,0.01284061435696781,False
Q42,0.8101465081560115,7692.96619500001,0.03180793031136588,False
Q43,0.7471596646499747,5555.877326374991,0.01025843671640937,True
Q44,0.7241360950951753,1506.476394000001,0.025905971365158705,False
Q45,0.7922070293860807,5443.3759683749995,0.031352522344781475,False
Q46,0.8341673503504254,9345.235945375012,0.020364390674534993,False
Q47,0.8885197658172129,35078.02334337494,0.016134248368578758,True
Q48,0.9092739488703194,1387.0972585,0.021085189580452468,True
Q49,0.8592082918048448,80700.52587550023,0.025368881852003936,True
Q50,0.9252417748630739,171468.52174550004,0.03528038441928564,True
Q51,0.8731038583829686,1396.128944999998,0.01752943727075881,True
Q52,0.8863381374787188,8055.468044874958,0.012534997714253052,False
Q53,0.8155913482522784,9910.486889999996,0.0321206531913522,False
Q54,0.8619853963149101,3974.6925962500045,0.03213294721109629,False
Q55,0.9388490000848642,35766.393754999954,0.021073651439021734,True
Q56,0.8979925162375392,6338.2114917499875,0.0236260976373538,True
Q57,0.7434604999018183,633.8856856250013,0.014645487098552748,False
Q58,0.7930748450462376,19224.36565587498,0.016687282085461667,False
Q59,0.8317685068692745,27302.303528374905,0.013859167899770097,True
Q60,0.8022840182643872,797.2506218750009,0.015387821096473,False
Q61,0.8032772204347649,4105.184615875001,0.016448529423546902,False
Q62,0.828468943263425,24131.800715874986,0.0712109232336327,True
Q63,0.7961291769409435,37784.249779,0.04723693217512691,True
Q64,0.7954875795340571,6128.621159374995,0.020852801866967877,False
Q65,0.8196045963272407,136216.11393587515,0.07016256949984251,True
Q66,0.5764421569667662,289743.35992325004,0.06750170426395373,False
Q67,0.5825121228271125,758640.5342625001,0.07702178609407713,False
Q68,0.7301239589506207,6119.7485199999965,0.020903051967984795,False
Q69,0.8196369357291104,6984.8707972499915,0.06321414256085454,True
Q70,0.35737774341549056,63609.96632499993,0.02305250473556992,False
Q71,0.7204420580790352,59319.98689899992,0.03592613196908018,False
Q72,0.8586792236829589,149051.62104050003,0.0970270876888232,True
Q73,0.47342191167687386,6664.058994249985,0.014573546637776299,False
Q74,0.4941211176267609,13304.88551224998,0.038123119054102844,False
Q75,0.46889583868049095,232.9357488749984,0.008573564243338393,False
Q76,0.5617564480460309,56655.422862499894,0.01575632315027662,False
Q77,0.2189400942049388,3023.3802999999743,0.002307751525389587,False
Q78,0.21925777736890434,2281.095574999992,0.002316887266781826,False
Q79,0.8666001568274311,986.9020354999991,0.014196337683695718,False
Q80,0.9375405533220356,2591.707960500005,0.006066611318283835,False
Q81,0.8230407445679352,7869.506528249969,0.01753726131855778,False
Q82,0.6732065801492378,3217.0486801250054,0.02543840016997276,False
Q83,0.9097073959300921,62705.84951587502,0.07147649769850503,True
Q84,0.7023351097358452,13946.37393750002,0.008719743599459095,False
Q85,0.5529493068066642,296922.28202500136,0.012695881405875454,False
Q86,0.6859588821581512,108.75468612499978,0.008897992520519768,True
Q87,0.37449438438035576,997.5518522500004,0.011361113850109548,False
Q88,0.8238182884878673,13676.562207750014,0.02927839089666077,True
Q89,0.8192448383715316,17360.240593375038,0.012410090679673552,True
Q90,0.9028262895753839,277876.6636487503,0.05206075019852181,False
Q91,0.6721893963895134,166.16942212500004,0.011314709716134054,False
Q92,0.35151684142836004,2191.0893814999968,0.005480444470184785,False
Q93,0.22362101094285047,586.5900753749985,0.013148079911101108,False
Q94,0.5106181951708054,3820.392636499982,0.011825692708530806,False
Q95,0.33608263161900614,4891.106594499981,0.009998705758140908,False
Q96,0.6726295843054048,7409.6331783750575,0.008120654835992981,False
Q97,0.10240411973013971,3981.6238499999063,0.0022016867782828752,False
Q98,0.7367956530757246,919.7519488749948,0.009833339990003995,False
Q99,0.7777306477351459,5617.647083624999,0.040689737106392815,True
Q100,0.8262300226810175,26828.259889625035,0.022758275142755517,True
Q101,0.656466156346248,6024.021467625009,0.015838063070276912,False
Q102,0.9302509461900065,30438.566940499968,0.06363209386392246,True
Q103,0.7158615910778664,739.4228119999973,0.010829541913100893,True
Q104,0.7631541683693552,50296.23717049994,0.03685235378281436,False
