,ar2_stationary3,ar2_stationary4,ar2_ent_rate3,ar2_ent_rate4,ar2_ent_rate3_5_jump,ar2_ent_rate4_5_jump,arma_stationary3,arma_stationary4,arma_ent_rate3,arma_ent_rate4,arma_ent_rate3_5_jump,arma_ent_rate4_5_jump,multifractal_stationary3,multifractal_stationary4,multifractal_ent_rate3,multifractal_ent_rate4,multifractal_ent_rate3_5_jump,multifractal_ent_rate4_5_jump,random_walk_stationary3,random_walk_stationary4,random_walk_ent_rate3,random_walk_ent_rate4,random_walk_ent_rate3_5_jump,random_walk_ent_rate4_5_jump
41,2.568133446761653,4.503205666673276,1.5250405856254785,1.9036357410123408,2.5942267581902994,4.855924702619713,2.821151185324902e-14,0.0174736444762024,1.292481250360578,4.011842188131013,0.1548826943421275,10.631725228257146,2.4991962386879405,4.312683533487116,1.4717484440746111,1.8666353948607424,2.625809047583534,5.522165490578319,2.4991962386879405,4.312683533487116,1.4717484440746111,1.8666353948607424,2.625809047583534,5.522165490578319
42,2.8211511853249013e-14,0.01747364447620234,1.2924812503605776,4.011842188131013,0.15488269434212795,10.631725228257146,0.029390095510466167,0.034716333363207806,0.8638886407147487,3.4401975761709145,0.05171513570171225,6.770289069839769,2.4627872319608217,4.2274197656614625,1.4452126045058113,1.7978107141530697,2.6393267481883167,5.831529695017917,2.4627872319608217,4.2274197656614625,1.4452126045058113,1.7978107141530697,2.6393267481883167,5.831529695017917
43,1.3557154743120916,2.0925412054223442,1.1627587621415136,1.27715521208811,2.05774468943818,9.308893210104948,0.023076268753694694,0.036380854653004335,1.2939524336143848,3.822274663325852,0.17130978435410968,9.491751059961778,2.4952999646691914,4.283372161734116,1.4747530625173815,1.8399316641402363,2.6279212010159005,5.616408397255719,2.4952999646691914,4.283372161734116,1.4747530625173815,1.8399316641402363,2.6279212010159005,5.616408397255719
44,2.5764654592843836,4.544537625902005,1.5363131105721317,1.894714510823044,2.590010484750805,4.7165547493556215,0.0013310071285243007,0.9926876062572434,2.1541354172676304,4.3939223965244425,1.9565223418603344,10.338359623605864,2.4998010260065806,4.289568796468204,1.476830394851528,1.840442413006013,2.6219580976820005,5.59049247086276,2.4998010260065806,4.289568796468204,1.476830394851528,1.840442413006013,2.6219580976820005,5.59049247086276
45,0.11497554255446676,0.13336812179345364,0.5307261178062627,2.679890111072242,1.8734373541539078,8.075107249070287,2.821151185324902e-14,0.017473644476202338,1.2924812503605776,4.011842188131013,0.15488269434212745,10.631725228257146,2.4929797338538155,4.2901155909729,1.4688099791573723,1.801765299458733,2.628008941248736,5.595453208614234,2.4929797338538155,4.2901155909729,1.4688099791573723,1.801765299458733,2.628008941248736,5.595453208614234
46,0.051666583009735575,0.0472062968517847,0.9314066978476022,3.5557315346640275,1.59055871019647,11.95062665859139,0.02305587260835614,0.0019555877633335604,1.2939509364543986,3.8208020839342987,0.17129312178206796,9.480159547735862,2.5147789849400084,4.332433688279009,1.4791450153215457,1.8198387731917909,2.6177394913088867,5.444780234681639,2.5147789849400084,4.332433688279009,1.4791450153215457,1.8198387731917909,2.6177394913088867,5.444780234681639
47,2.579893735293979,4.532168087920126,1.561749527048022,1.914769338501943,2.5878948167702194,4.761694284846461,0.00133100712852398,0.9926876062572436,2.15413541726763,4.3939223965244425,1.9565223418603335,10.338359623605859,2.501556685110764,4.305061623303857,1.4873825217282592,1.8248061778752653,2.624328357328695,5.5559763144451715,2.501556685110764,4.305061623303857,1.4873825217282592,1.8248061778752653,2.624328357328695,5.5559763144451715
48,0.15326014424463208,0.2238335484044982,0.5087561273555713,1.9192423350940544,0.4542564143151576,9.02682713884462,0.04408152991077889,0.0671951277572945,0.8656205712300136,3.442692411246466,0.050534700888617674,6.298150284748504,2.5069743971203575,4.307377438864557,1.4887069477900097,1.821729898658317,2.621430117091279,5.530540596652166,2.5069743971203575,4.307377438864557,1.4887069477900097,1.821729898658317,2.621430117091279,5.530540596652166
49,2.5819536735398847,4.558500268285603,1.5360655255714528,1.9189823267159998,2.5867476035614074,4.673013523916891,0.02305587260835598,0.03635024972936811,1.293950936454399,3.8222731632108595,0.1712931217820674,9.491739241233132,2.4833760488953627,4.249896542388685,1.4612649017076218,1.8128495098405137,2.632143820583139,5.744872800918716,2.4833760488953627,4.249896542388685,1.4612649017076218,1.8128495098405137,2.632143820583139,5.744872800918716
50,2.5675724815081504,4.507923084570781,1.5244823144277773,1.9055383271352353,2.594546216071324,4.845420952327991,0.00133100712852398,0.9926876062572436,2.15413541726763,4.3939223965244425,1.9565223418603335,10.338359623605859,2.502331264517077,4.306100291871704,1.4829755718362594,1.8555925267655482,2.622226670443641,5.544533491242223,2.502331264517077,4.306100291871704,1.4829755718362594,1.8555925267655482,2.622226670443641,5.544533491242223
51,0.04176624943377825,0.03619808404016718,1.2954115566818514,3.822265708225311,0.1875018772390918,9.491680506980824,6.873577864053677e-07,0.0019555877633335604,1.7924812429099968,3.820802083934299,1.1027397959580794,9.48015954773586,2.490276882990316,4.269904723767143,1.4589701284641912,1.8195672575572286,2.6303024129517896,5.671764693656239,2.490276882990316,4.269904723767143,1.4589701284641912,1.8195672575572286,2.6303024129517896,5.671764693656239
52,2.583412844535983,4.517758804193316,1.53416186051819,1.870732806063183,2.585536014408559,4.811808738378435,2.821151185324902e-14,0.0174736444762024,1.292481250360578,4.011842188131013,0.1548826943421275,10.631725228257146,2.50806916198598,4.3248469158425475,1.4708050322142685,1.8590782636233403,2.6220859689433875,5.4715545990033165,2.50806916198598,4.3248469158425475,1.4708050322142685,1.8590782636233403,2.6220859689433875,5.4715545990033165
53,2.5609429079626143,4.492457190859983,1.4986643953665706,1.8786402710502137,2.597491061324667,4.885869285360245,2.9502651646508208e-08,0.14075861559490827,1.723308333814104,4.202882292327727,0.5971880288544419,11.573028277992302,2.4899942740534926,4.286107351395737,1.4786327717479943,1.82282685321899,2.628226670576743,5.628647110441453,2.4899942740534926,4.286107351395737,1.4786327717479943,1.82282685321899,2.628226670576743,5.628647110441453
54,0.0004941582332108138,0.002316004297638597,1.8207920103703201,3.62980124287096,1.8351862700368984,11.240243789247337,0.06718464424254726,0.01432325499986132,0.0044606970493521894,2.8656977166803546,0.1768014813221244,9.320485858212205,2.5032731393948575,4.336491647170397,1.4773458624002365,1.8432850318701939,2.6243192966008735,5.452064465503357,2.5032731393948575,4.336491647170397,1.4773458624002365,1.8432850318701939,2.6243192966008735,5.452064465503357
55,2.5505884517511683,4.452218855742079,1.515201194892569,1.8953806702692204,2.602658139132224,5.037694116860644,0.023055872608356138,0.036350249729367984,1.2939509364543986,3.82227316321086,0.17129312178206796,9.491739241233114,2.5029474180713107,4.269310366611521,1.4722268442987145,1.8139413593835116,2.6221755377174967,5.666136757263829,2.5029474180713107,4.269310366611521,1.4722268442987145,1.8139413593835116,2.6221755377174967,5.666136757263829
56,2.578775386053418,4.5459970365998466,1.5308097958863132,1.8699867012491476,2.5885513634509825,4.711369346545511,0.0005176220297887935,1.8939658731289977e-05,1.389965236587098,3.4387218755408684,1.8371210154141946,8.096455799973665,2.4746331925596077,4.18776077102957,1.4336189756364655,1.7978258476684386,2.6345875243439987,5.913177838130693,2.4746331925596077,4.18776077102957,1.4336189756364655,1.7978258476684386,2.6345875243439987,5.913177838130693
57,0.052639846396560344,0.06763963004136438,1.3621510364395855,3.2509274039605818,1.106605330544601,8.332919687899006,0.00133100712852398,0.9926876062572436,2.15413541726763,4.3939223965244425,1.9565223418603335,10.338359623605859,2.5077723897835784,4.341418413998898,1.4766033801237095,1.870774268053921,2.621664550628423,5.427115877869082,2.5077723897835784,4.341418413998898,1.4766033801237095,1.870774268053921,2.621664550628423,5.427115877869082
58,2.553668986888629,4.4710427196889775,1.5096145527686173,1.894264058192463,2.601519947412093,4.975579442513419,2.8211511853249013e-14,0.01747364447620234,1.2924812503605776,4.011842188131013,0.15488269434212795,10.631725228257146,2.5143111657916872,4.332190462225408,1.4898996663599973,1.7884658564708011,2.6189454325527954,5.445048907720732,2.5143111657916872,4.332190462225408,1.4898996663599973,1.7884658564708011,2.6189454325527954,5.445048907720732
59,0.8266340392189201,1.261672478021163,1.0292761982858214,1.392642276520745,1.4318296143131526,9.989103477989618,0.0013310071285243007,0.9926876062572434,2.1541354172676304,4.3939223965244425,1.9565223418603344,10.338359623605864,2.491827716183617,4.292038613425337,1.465212139448476,1.8215138915780813,2.6244647199535267,5.591224471721571,2.491827716183617,4.292038613425337,1.465212139448476,1.8215138915780813,2.6244647199535267,5.591224471721571
60,0.041553762030230396,0.06878622542855475,1.2535533121919853,3.249142569946207,0.7105419266301455,8.038404660928313,0.00133100712852398,0.9926876062572436,2.15413541726763,4.3939223965244425,1.9565223418603335,10.338359623605859,2.4428202723989036,4.1698854401161976,1.4132391882182853,1.7630114885208152,2.647426012085403,5.991637976626091,2.4428202723989036,4.1698854401161976,1.4132391882182853,1.7630114885208152,2.647426012085403,5.991637976626091
